Sample_ID,MLG_ID,Longitude,Latitude,Species,Continent,Accession,BioProject,BioSample
EB-00122,Daphnia.pulex.NorthAmerica.USA.674,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591969,PRJNA482684,SAMN09711179
EB-00123,Daphnia.pulex.NorthAmerica.USA.675,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591970,PRJNA482684,SAMN09711179
EB-00120,Daphnia.pulex.NorthAmerica.USA.676,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591971,PRJNA482684,SAMN09711179
EB-00121,Daphnia.pulex.NorthAmerica.USA.677,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591972,PRJNA482684,SAMN09711179
EB-00125,Daphnia.pulex.NorthAmerica.USA.679,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591975,PRJNA482684,SAMN09711179
EB-00117,Daphnia.pulex.NorthAmerica.USA.680,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591977,PRJNA482684,SAMN09711179
EB-00115,Daphnia.pulex.NorthAmerica.USA.681,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591979,PRJNA482684,SAMN09711179
EB-00113,Daphnia.pulex.NorthAmerica.USA.682,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591980,PRJNA482684,SAMN09711179
EB-00112,Daphnia.pulex.NorthAmerica.USA.683,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591981,PRJNA482684,SAMN09711179
EB-00110,Daphnia.pulex.NorthAmerica.USA.684,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591982,PRJNA482684,SAMN09711179
EB-00109,Daphnia.pulex.NorthAmerica.USA.685,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591983,PRJNA482684,SAMN09711179
EB-00108,Daphnia.pulex.NorthAmerica.USA.686,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591984,PRJNA482684,SAMN09711179
EB-00118,Daphnia.pulex.NorthAmerica.USA.687,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591986,PRJNA482684,SAMN09711179
EB-00093,Daphnia.pulex.NorthAmerica.USA.688,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591988,PRJNA482684,SAMN09711179
EB-00094,Daphnia.pulex.NorthAmerica.USA.689,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591989,PRJNA482684,SAMN09711179
EB-00095,Daphnia.pulex.NorthAmerica.USA.690,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591990,PRJNA482684,SAMN09711179
EB-00099,Daphnia.pulex.NorthAmerica.USA.691,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591992,PRJNA482684,SAMN09711179
EB-00103,Daphnia.pulex.NorthAmerica.USA.692,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591994,PRJNA482684,SAMN09711179
EB-00104,Daphnia.pulex.NorthAmerica.USA.693,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591995,PRJNA482684,SAMN09711179
EB-00107,Daphnia.pulex.NorthAmerica.USA.694,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591996,PRJNA482684,SAMN09711179
EB-00005,Daphnia.pulex.NorthAmerica.USA.695,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591997,PRJNA482684,SAMN09711179
EB-00003,Daphnia.pulex.NorthAmerica.USA.696,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591998,PRJNA482684,SAMN09711179
EB-00002,Daphnia.pulex.NorthAmerica.USA.697,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591999,PRJNA482684,SAMN09711179
EB-00001,Daphnia.pulex.NorthAmerica.USA.698,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592000,PRJNA482684,SAMN09711179
EB-00009,Daphnia.pulex.NorthAmerica.USA.699,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592001,PRJNA482684,SAMN09711179
EB-00006,Daphnia.pulex.NorthAmerica.USA.701,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592004,PRJNA482684,SAMN09711179
EB-00011,Daphnia.pulex.NorthAmerica.USA.702,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592005,PRJNA482684,SAMN09711179
EB-00010,Daphnia.pulex.NorthAmerica.USA.703,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592006,PRJNA482684,SAMN09711179
EB-00090,Daphnia.pulex.NorthAmerica.USA.704,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592007,PRJNA482684,SAMN09711179
EB-00089,Daphnia.pulex.NorthAmerica.USA.705,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592008,PRJNA482684,SAMN09711179
EB-00086,Daphnia.pulex.NorthAmerica.USA.706,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592009,PRJNA482684,SAMN09711179
EB-00084,Daphnia.pulex.NorthAmerica.USA.707,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592010,PRJNA482684,SAMN09711179
EB-00088,Daphnia.pulex.NorthAmerica.USA.708,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592011,PRJNA482684,SAMN09711179
EB-00076,Daphnia.pulex.NorthAmerica.USA.709,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592013,PRJNA482684,SAMN09711179
EB-00075,Daphnia.pulex.NorthAmerica.USA.710,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592014,PRJNA482684,SAMN09711179
EB-00083,Daphnia.pulex.NorthAmerica.USA.711,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592015,PRJNA482684,SAMN09711179
EB-00082,Daphnia.pulex.NorthAmerica.USA.712,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592016,PRJNA482684,SAMN09711179
EB-00072,Daphnia.pulex.NorthAmerica.USA.713,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592017,PRJNA482684,SAMN09711179
EB-00069,Daphnia.pulex.NorthAmerica.USA.714,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592019,PRJNA482684,SAMN09711179
EB-00071,Daphnia.pulex.NorthAmerica.USA.715,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592020,PRJNA482684,SAMN09711179
EB-00065,Daphnia.pulex.NorthAmerica.USA.716,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592021,PRJNA482684,SAMN09711179
EB-00068,Daphnia.pulex.NorthAmerica.USA.717,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592022,PRJNA482684,SAMN09711179
EB-00063,Daphnia.pulex.NorthAmerica.USA.718,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592023,PRJNA482684,SAMN09711179
EB-00064,Daphnia.pulex.NorthAmerica.USA.719,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592024,PRJNA482684,SAMN09711179
EB-00062,Daphnia.pulex.NorthAmerica.USA.720,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592026,PRJNA482684,SAMN09711179
CHQ-00144,Daphnia.pulex.NorthAmerica.USA.912,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592615,PRJNA482684,SAMN09711178
CHQ-00142,Daphnia.pulex.NorthAmerica.USA.914,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592617,PRJNA482684,SAMN09711178
CHQ-00141,Daphnia.pulex.NorthAmerica.USA.915,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592618,PRJNA482684,SAMN09711178
CHQ-00140,Daphnia.pulex.NorthAmerica.USA.916,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592619,PRJNA482684,SAMN09711178
CHQ-00139,Daphnia.pulex.NorthAmerica.USA.917,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592620,PRJNA482684,SAMN09711178
CHQ-00138,Daphnia.pulex.NorthAmerica.USA.918,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592621,PRJNA482684,SAMN09711178
CHQ-00137,Daphnia.pulex.NorthAmerica.USA.919,-90.51,46.4,Daphnia pulex,NorthAmerica,SRR10160691,PRJNA573529,SAMN12816633
CHQ-00136,Daphnia.pulex.NorthAmerica.USA.920,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592623,PRJNA482684,SAMN09711178
CHQ-00135,Daphnia.pulex.NorthAmerica.USA.921,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592624,PRJNA482684,SAMN09711178
CHQ-00126,Daphnia.pulex.NorthAmerica.USA.922,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592625,PRJNA482684,SAMN09711178
CHQ-00128,Daphnia.pulex.NorthAmerica.USA.923,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592626,PRJNA482684,SAMN09711178
CHQ-00123,Daphnia.pulex.NorthAmerica.USA.924,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592627,PRJNA482684,SAMN09711178
CHQ-00125,Daphnia.pulex.NorthAmerica.USA.925,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592628,PRJNA482684,SAMN09711178
CHQ-00131,Daphnia.pulex.NorthAmerica.USA.926,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592629,PRJNA482684,SAMN09711178
CHQ-00132,Daphnia.pulex.NorthAmerica.USA.927,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592630,PRJNA482684,SAMN09711178
CHQ-00129,Daphnia.pulex.NorthAmerica.USA.928,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592631,PRJNA482684,SAMN09711178
CHQ-00130,Daphnia.pulex.NorthAmerica.USA.929,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592632,PRJNA482684,SAMN09711178
CHQ-00133,Daphnia.pulex.NorthAmerica.USA.930,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592633,PRJNA482684,SAMN09711178
CHQ-00134,Daphnia.pulex.NorthAmerica.USA.931,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592634,PRJNA482684,SAMN09711178
CHQ-00030,Daphnia.pulex.NorthAmerica.USA.932,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592635,PRJNA482684,SAMN09711178
CHQ-00031,Daphnia.pulex.NorthAmerica.USA.933,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592636,PRJNA482684,SAMN09711178
CHQ-00033,Daphnia.pulex.NorthAmerica.USA.934,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592637,PRJNA482684,SAMN09711178
CHQ-00034,Daphnia.pulex.NorthAmerica.USA.935,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592638,PRJNA482684,SAMN09711178
CHQ-00035,Daphnia.pulex.NorthAmerica.USA.936,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592639,PRJNA482684,SAMN09711178
CHQ-00036,Daphnia.pulex.NorthAmerica.USA.937,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592640,PRJNA482684,SAMN09711178
CHQ-00037,Daphnia.pulex.NorthAmerica.USA.938,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592641,PRJNA482684,SAMN09711178
CHQ-00039,Daphnia.pulex.NorthAmerica.USA.939,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592642,PRJNA482684,SAMN09711178
CHQ-00043,Daphnia.pulex.NorthAmerica.USA.940,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592643,PRJNA482684,SAMN09711178
CHQ-00044,Daphnia.pulex.NorthAmerica.USA.941,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592644,PRJNA482684,SAMN09711178
CHQ-00145,Daphnia.pulex.NorthAmerica.USA.942,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592645,PRJNA482684,SAMN09711178
CHQ-00146,Daphnia.pulex.NorthAmerica.USA.943,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592646,PRJNA482684,SAMN09711178
CHQ-00147,Daphnia.pulex.NorthAmerica.USA.944,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592647,PRJNA482684,SAMN09711178
CHQ-00148,Daphnia.pulex.NorthAmerica.USA.945,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592648,PRJNA482684,SAMN09711178
CHQ-00149,Daphnia.pulex.NorthAmerica.USA.946,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592649,PRJNA482684,SAMN09711178
CHQ-00150,Daphnia.pulex.NorthAmerica.USA.947,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592650,PRJNA482684,SAMN09711178
CHQ-00019,Daphnia.pulex.NorthAmerica.USA.948,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592651,PRJNA482684,SAMN09711178
CHQ-00022,Daphnia.pulex.NorthAmerica.USA.949,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592652,PRJNA482684,SAMN09711178
CHQ-00023,Daphnia.pulex.NorthAmerica.USA.950,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592653,PRJNA482684,SAMN09711178
CHQ-00025,Daphnia.pulex.NorthAmerica.USA.951,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592654,PRJNA482684,SAMN09711178
CHQ-00003,Daphnia.pulex.NorthAmerica.USA.952,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592655,PRJNA482684,SAMN09711178
CHQ-00006,Daphnia.pulex.NorthAmerica.USA.953,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592656,PRJNA482684,SAMN09711178
CHQ-00007,Daphnia.pulex.NorthAmerica.USA.954,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592657,PRJNA482684,SAMN09711178
CHQ-00009,Daphnia.pulex.NorthAmerica.USA.955,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592658,PRJNA482684,SAMN09711178
CHQ-00026,Daphnia.pulex.NorthAmerica.USA.956,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592659,PRJNA482684,SAMN09711178
CHQ-00028,Daphnia.pulex.NorthAmerica.USA.957,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592660,PRJNA482684,SAMN09711178
CHQ-00056,Daphnia.pulex.NorthAmerica.USA.958,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592661,PRJNA482684,SAMN09711178
CHQ-00055,Daphnia.pulex.NorthAmerica.USA.959,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592662,PRJNA482684,SAMN09711178
CHQ-00051,Daphnia.pulex.NorthAmerica.USA.960,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592663,PRJNA482684,SAMN09711178
CHQ-00049,Daphnia.pulex.NorthAmerica.USA.961,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592664,PRJNA482684,SAMN09711178
CHQ-00054,Daphnia.pulex.NorthAmerica.USA.962,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592665,PRJNA482684,SAMN09711178
CHQ-00053,Daphnia.pulex.NorthAmerica.USA.963,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592666,PRJNA482684,SAMN09711178
CHQ-00046,Daphnia.pulex.NorthAmerica.USA.964,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592667,PRJNA482684,SAMN09711178
CHQ-00045,Daphnia.pulex.NorthAmerica.USA.965,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592668,PRJNA482684,SAMN09711178
CHQ-00048,Daphnia.pulex.NorthAmerica.USA.966,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592669,PRJNA482684,SAMN09711178
CHQ-00047,Daphnia.pulex.NorthAmerica.USA.967,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592670,PRJNA482684,SAMN09711178
CHQ-00071,Daphnia.pulex.NorthAmerica.USA.968,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592671,PRJNA482684,SAMN09711178
CHQ-00073,Daphnia.pulex.NorthAmerica.USA.969,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592672,PRJNA482684,SAMN09711178
CHQ-00065,Daphnia.pulex.NorthAmerica.USA.970,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592673,PRJNA482684,SAMN09711178
CHQ-00070,Daphnia.pulex.NorthAmerica.USA.971,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592674,PRJNA482684,SAMN09711178
CHQ-00063,Daphnia.pulex.NorthAmerica.USA.972,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592675,PRJNA482684,SAMN09711178
CHQ-00064,Daphnia.pulex.NorthAmerica.USA.973,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592676,PRJNA482684,SAMN09711178
CHQ-00060,Daphnia.pulex.NorthAmerica.USA.974,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592677,PRJNA482684,SAMN09711178
CHQ-00061,Daphnia.pulex.NorthAmerica.USA.975,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592678,PRJNA482684,SAMN09711178
CHQ-00057,Daphnia.pulex.NorthAmerica.USA.976,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592679,PRJNA482684,SAMN09711178
CHQ-00058,Daphnia.pulex.NorthAmerica.USA.977,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592680,PRJNA482684,SAMN09711178
CHQ-00086,Daphnia.pulex.NorthAmerica.USA.978,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592681,PRJNA482684,SAMN09711178
CHQ-00085,Daphnia.pulex.NorthAmerica.USA.979,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592682,PRJNA482684,SAMN09711178
CHQ-00079,Daphnia.pulex.NorthAmerica.USA.980,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592683,PRJNA482684,SAMN09711178
CHQ-00078,Daphnia.pulex.NorthAmerica.USA.981,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592684,PRJNA482684,SAMN09711178
CHQ-00076,Daphnia.pulex.NorthAmerica.USA.982,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592685,PRJNA482684,SAMN09711178
CHQ-00075,Daphnia.pulex.NorthAmerica.USA.983,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592686,PRJNA482684,SAMN09711178
CHQ-00084,Daphnia.pulex.NorthAmerica.USA.984,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592687,PRJNA482684,SAMN09711178
CHQ-00083,Daphnia.pulex.NorthAmerica.USA.985,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592688,PRJNA482684,SAMN09711178
CHQ-00082,Daphnia.pulex.NorthAmerica.USA.986,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592689,PRJNA482684,SAMN09711178
CHQ-00094,Daphnia.pulex.NorthAmerica.USA.987,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592691,PRJNA482684,SAMN09711178
CHQ-00096,Daphnia.pulex.NorthAmerica.USA.988,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592692,PRJNA482684,SAMN09711178
CHQ-00097,Daphnia.pulex.NorthAmerica.USA.989,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592693,PRJNA482684,SAMN09711178
CHQ-00099,Daphnia.pulex.NorthAmerica.USA.990,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592694,PRJNA482684,SAMN09711178
CHQ-00090,Daphnia.pulex.NorthAmerica.USA.991,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592695,PRJNA482684,SAMN09711178
CHQ-00091,Daphnia.pulex.NorthAmerica.USA.992,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592696,PRJNA482684,SAMN09711178
CHQ-00092,Daphnia.pulex.NorthAmerica.USA.993,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592697,PRJNA482684,SAMN09711178
CHQ-00093,Daphnia.pulex.NorthAmerica.USA.994,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592698,PRJNA482684,SAMN09711178
CHQ-00100,Daphnia.pulex.NorthAmerica.USA.995,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592699,PRJNA482684,SAMN09711178
CHQ-00101,Daphnia.pulex.NorthAmerica.USA.996,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592700,PRJNA482684,SAMN09711178
CHQ-00104,Daphnia.pulex.NorthAmerica.USA.997,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592701,PRJNA482684,SAMN09711178
CHQ-00103,Daphnia.pulex.NorthAmerica.USA.998,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592702,PRJNA482684,SAMN09711178
CHQ-00108,Daphnia.pulex.NorthAmerica.USA.999,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592703,PRJNA482684,SAMN09711178
KuujR104-6,Daphnia.pulexcaria.NorthAmerica.CAN.462,-77.45,55.17,Daphnia pulex x Daphnia pulicaria hybrids,NorthAmerica,SRR2148375,PRJNA292080,SAMN03964736
KuuiR206-3,Daphnia.pulexcaria.NorthAmerica.CAN.464,-77.45,55.17,Daphnia pulex x Daphnia pulicaria hybrids,NorthAmerica,SRR2148377,PRJNA292080,SAMN03964738
Littoral,Daphnia.pulexcaria.NorthAmerica.CAN.466,-68.38,48.24,Daphnia pulex x Daphnia pulicaria hybrids,NorthAmerica,SRR2148379,PRJNA292080,SAMN03964740
Cornell203-2,Daphnia.pulexcaria.NorthAmerica.USA.461,-76.43,42.5,Daphnia pulex x Daphnia pulicaria hybrids,NorthAmerica,SRR2148374,PRJNA292080,SAMN03964735
Maine344-1,Daphnia.pulexcaria.NorthAmerica.USA.467,-76.01,42.99,Daphnia pulex x Daphnia pulicaria hybrids,NorthAmerica,SRR2148380,PRJNA292080,SAMN03964741
Maine348-1,Daphnia.pulexcaria.NorthAmerica.USA.469,-76.01,42.99,Daphnia pulex x Daphnia pulicaria hybrids,NorthAmerica,SRR2148382,PRJNA292080,SAMN03964743
KuujR202-4,Daphnia.pulicaria.NorthAmerica.CAN.463,-77.45,55.17,Daphnia pulicaria,NorthAmerica,SRR2148376,PRJNA292080,SAMN03964737
BH03,Daphnia.pulicaria.NorthAmerica.CAN.471,-78.53,45.14,Daphnia pulicaria,NorthAmerica,SRR2148395,PRJNA292080,SAMN03964756
BR16,Daphnia.pulicaria.NorthAmerica.CAN.473,-78.53,45.14,Daphnia pulicaria,NorthAmerica,SRR2148397,PRJNA292080,SAMN03964758
G10,Daphnia.pulicaria.NorthAmerica.CAN.474,-78.53,45.14,Daphnia pulicaria,NorthAmerica,SRR2148398,PRJNA292080,SAMN03964759
L07,Daphnia.pulicaria.NorthAmerica.CAN.476,-78.53,45.14,Daphnia pulicaria,NorthAmerica,SRR2148400,PRJNA292080,SAMN03964761
AroMoose,Daphnia.pulicaria.NorthAmerica.USA.477,-69.16,44.5,Daphnia pulicaria,NorthAmerica,SRR2148401,PRJNA292080,SAMN03964762
LakeWash2,Daphnia.pulicaria.NorthAmerica.USA.478,-122.14,47.37,Daphnia pulicaria,NorthAmerica,SRR2148402,PRJNA292080,SAMN03964763
Law3,Daphnia.pulicaria.NorthAmerica.USA.479,-84.52,45.42,Daphnia pulicaria,NorthAmerica,SRR2148403,PRJNA292080,SAMN03964764
LittleCurtis,Daphnia.pulicaria.NorthAmerica.USA.480,-122.44,45.43,Daphnia pulicaria,NorthAmerica,SRR2148404,PRJNA292080,SAMN03964765
LostCreek,Daphnia.pulicaria.NorthAmerica.USA.481,-122.39,45.41,Daphnia pulicaria,NorthAmerica,SRR2148405,PRJNA292080,SAMN03964766
RSLD26,Daphnia.pulicaria.NorthAmerica.USA.483,-96.49,44.57,Daphnia pulicaria,NorthAmerica,SRR2148407,PRJNA292080,SAMN03964768
EB-00008,Daphnia.pulicaria.NorthAmerica.USA.581,-93.19,44.59,Daphnia pulicaria,NorthAmerica,SRR5098796,PRJNA355243,SAMN06066755
EB-00008,Daphnia.pulicaria.NorthAmerica.USA.583,-93.19,44.59,Daphnia pulicaria,NorthAmerica,SRR5098804,PRJNA355243,SAMN06066755
14Ax2X-batch,Daphnia.pulicaria.NorthAmerica.USA.587,-95.7129,37.0902,Daphnia pulicaria,NorthAmerica,SRR5557247,PRJNA386566,SAMN07108732
4-813B,Daphnia.pulicaria.NorthAmerica.USA.588,-95.7129,37.0902,Daphnia pulicaria,NorthAmerica,SRR5557249,PRJNA386566,SAMN07108738
