Sample,mlg.country,id,pondID,year,long,lat,SC,Nonindependent,WildSequenced,Sex,Species,AxCF1Hybrid,LabGenerated,BioProject,Continent,Origin,Library.Name,Sample.Name,Isolate,geo_loc_name_country,geo_loc_name_country_continent,cloneID,dna.seq,Country,isolate.name,Reproduction,Monoisolate,PoolSeq,IndividualSeq,Sexual.phenotype,cont,country,mean.depth,mean.miss
SRR7594205,Daphnia.pulex.NorthAmerica.USA.1205,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00097,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.6952,0.0519105
SRR7594206,Daphnia.pulex.NorthAmerica.USA.1206,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00098,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,20.6182,0.0395788
SRR7594208,Daphnia.pulex.NorthAmerica.USA.1208,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00106,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,28.406,0.0106398
SRR7594209,Daphnia.pulex.NorthAmerica.USA.1209,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00107,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,9.08931,0.0411942
SRR7594210,Daphnia.pulex.NorthAmerica.USA.1210,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00045,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,12.4292,0.0249465
SRR7594215,Daphnia.pulex.NorthAmerica.USA.1211,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00038,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,18.9957,0.017468
SRR7594223,Daphnia.pulex.NorthAmerica.USA.1214,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00029,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.248,0.0319165
SRR7594226,Daphnia.pulex.NorthAmerica.USA.1215,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00032,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,12.829,0.0489126
SRR7594228,Daphnia.pulex.NorthAmerica.USA.1216,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00030,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,8.68248,0.0313594
SRR7594229,Daphnia.pulex.NorthAmerica.USA.1217,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00031,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.0083,0.0241764
SRR7594230,Daphnia.pulex.NorthAmerica.USA.1218,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00013,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,27.3277,0.0112168
SRR7594232,Daphnia.pulex.NorthAmerica.USA.1220,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00002,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,9.31539,0.0460554
SRR7594233,Daphnia.pulex.NorthAmerica.USA.1221,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00001,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,30.3128,0.0120543
SRR7594234,Daphnia.pulex.NorthAmerica.USA.1222,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00004,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.463,0.0597147
SRR7594236,Daphnia.pulex.NorthAmerica.USA.1224,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00006,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,19.1605,0.0443059
SRR7594237,Daphnia.pulex.NorthAmerica.USA.1225,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00005,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,25.202,0.00528655
SRR7594238,Daphnia.pulex.NorthAmerica.USA.1226,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00008,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,11.5237,0.0445846
SRR7594239,Daphnia.pulex.NorthAmerica.USA.1227,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00007,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,13.5389,0.0385397
SRR7594241,Daphnia.pulex.NorthAmerica.USA.1228,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00069,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,30.0123,0.00752816
SRR7594242,Daphnia.pulex.NorthAmerica.USA.1229,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00068,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,23.631,0.00511146
SRR7594244,Daphnia.pulex.NorthAmerica.USA.1231,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00066,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,44.0676,0.00453856
SRR7594245,Daphnia.pulex.NorthAmerica.USA.1232,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00065,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,18.826,0.0283362
SRR7594243,Daphnia.pulex.NorthAmerica.USA.1233,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00067,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,9.90099,0.0215899
SRR7594253,Daphnia.pulex.NorthAmerica.USA.1234,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00049,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,18.9088,0.0154176
SRR7594254,Daphnia.pulex.NorthAmerica.USA.1235,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00050,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,15.6312,0.0138153
SRR7594255,Daphnia.pulex.NorthAmerica.USA.1236,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00051,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,14.2324,0.0363276
SRR7594256,Daphnia.pulex.NorthAmerica.USA.1237,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00053,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,23.6252,0.0060721
SRR7594257,Daphnia.pulex.NorthAmerica.USA.1238,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00054,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,20.2216,0.00976775
SRR7594259,Daphnia.pulex.NorthAmerica.USA.1239,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00056,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,11.5049,0.016181
SRR7594260,Daphnia.pulex.NorthAmerica.USA.1240,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00089,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,29.3293,0.00467541
SRR7594263,Daphnia.pulex.NorthAmerica.USA.1242,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00090,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,27.9011,0.00688583
SRR7594264,Daphnia.pulex.NorthAmerica.USA.1243,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00083,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,31.7231,0.0134523
SRR7594265,Daphnia.pulex.NorthAmerica.USA.1244,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00082,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.9832,0.0314402
SRR7594267,Daphnia.pulex.NorthAmerica.USA.1245,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00085,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,36.3228,0.00924986
SRR7594271,Daphnia.pulex.NorthAmerica.USA.1246,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00079,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.4206,0.0226546
SRR7594272,Daphnia.pulex.NorthAmerica.USA.1247,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00075,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.8711,0.0116075
SRR7594277,Daphnia.pulex.NorthAmerica.USA.1249,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00072,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,28.5684,0.013022
SRR7594278,Daphnia.pulex.NorthAmerica.USA.1250,SAMN09711183,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,PA2013-00080,PA population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,27.7194,0.018121
SRR7609373,Daphnia.pulex.NorthAmerica.USA.1251,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00057_S37,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.8672,0.00454997
SRR7609374,Daphnia.pulex.NorthAmerica.USA.1252,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00052_S33,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,15.5642,0.005037
SRR7609375,Daphnia.pulex.NorthAmerica.USA.1253,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00051_S32,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,15.6052,0.00514232
SRR7609376,Daphnia.pulex.NorthAmerica.USA.1254,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00069_S47,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.8089,0.00472304
SRR7609377,Daphnia.pulex.NorthAmerica.USA.1255,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00086_S62,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.4193,0.00448221
SRR7609378,Daphnia.pulex.NorthAmerica.USA.1256,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00092_S67,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.5396,0.0044007
SRR10160664,Daphnia.pulex.NorthAmerica.USA.1257,SAMN12816658,,NA,-85.21,42.45,,NA,NA,,Daphnia pulex,NA,NA,PRJNA573529,NorthAmerica,SRA,POV-00099,POV-00099,POV-00099,,,NA,Y,Michigan. USA,POV,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.765,0.0043732
SRR7609380,Daphnia.pulex.NorthAmerica.USA.1258,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00062_S9,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,14.6143,0.0048931
SRR8401721,Daphnia.pulex.NorthAmerica.USA.1259,SAMN10698336,,NA,-85.35,42.75,,NA,NA,,Daphnia pulex,NA,NA,PRJNA513203,NorthAmerica,SRA,POV-00063,POV-00063,POV-00063,,,NA,Y,NA,POV,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.3677,0.00482333
SRR7609382,Daphnia.pulex.NorthAmerica.USA.1260,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00060_S40,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,15.7609,0.00473713
SRR7609383,Daphnia.pulex.NorthAmerica.USA.1261,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00061_S41,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.2587,0.00470124
SRR7609385,Daphnia.pulex.NorthAmerica.USA.1263,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00067_S45,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.2316,0.0047009
SRR7609387,Daphnia.pulex.NorthAmerica.USA.1265,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00065_S44,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,14.4559,0.00490954
SRR7609388,Daphnia.pulex.NorthAmerica.USA.1266,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00047_S28,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.3722,0.00452246
SRR7609389,Daphnia.pulex.NorthAmerica.USA.1267,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00048_S29,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.511,0.00462141
SRR7609390,Daphnia.pulex.NorthAmerica.USA.1268,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00087_S63,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.6645,0.00461705
SRR7609391,Daphnia.pulex.NorthAmerica.USA.1269,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00091_S66,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,18.095,0.00457646
SRR7609392,Daphnia.pulex.NorthAmerica.USA.1270,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00089_S65,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,15.9699,0.00479113
SRR7609393,Daphnia.pulex.NorthAmerica.USA.1271,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00039_S20,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.021,0.00473914
SRR7609394,Daphnia.pulex.NorthAmerica.USA.1272,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00040_S21,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.5438,0.00464321
SRR7609395,Daphnia.pulex.NorthAmerica.USA.1273,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00041_S22,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.3546,0.00456003
SRR7609396,Daphnia.pulex.NorthAmerica.USA.1274,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00042_S23,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.4113,0.00462409
SRR7609397,Daphnia.pulex.NorthAmerica.USA.1275,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00043_S24,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.6476,0.00478946
SRR7609398,Daphnia.pulex.NorthAmerica.USA.1276,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00044_S25,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.3189,0.00461001
SRR7609399,Daphnia.pulex.NorthAmerica.USA.1277,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00045_S26,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,15.8283,0.00467139
SRR7609400,Daphnia.pulex.NorthAmerica.USA.1278,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00046_S27,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,16.3806,0.00463919
SRR7609401,Daphnia.pulex.NorthAmerica.USA.1279,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00082_S59,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.1269,0.00450502
SRR7609402,Daphnia.pulex.NorthAmerica.USA.1280,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00098_S72,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,15.0839,0.00479583
SRR8401711,Daphnia.pulex.NorthAmerica.USA.1281,SAMN10698332,,NA,-85.35,42.75,,NA,NA,,Daphnia pulex,NA,NA,PRJNA513203,NorthAmerica,SRA,POV-00018,POV-00018,POV-00018,,,NA,Y,NA,POV,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,14.8492,0.00480354
SRR7609404,Daphnia.pulex.NorthAmerica.USA.1282,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00017_S10,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.2037,0.00470325
SRR7609405,Daphnia.pulex.NorthAmerica.USA.1283,SAMN09711184,,NA,-95.7129,37.0902,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,POV_4runs_00084_S60,POV population data,96 adults,USA,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.USA,17.3074,0.00464791
