Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Tissue
SRR14476801,WGS,302,7329769822,PRJNA725506,SAMN19067580,Invertebrate,3387097391,UNIVERSITY OF VIRGINIA,2016-10,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX10825036,United Kingdom,Europe,"United Kingdom: Dorset\, Higher Hyde Heath Nature Reserves\, D10 pond",HiSeq X Five,Fall_2016_D10_62,Clonal lineage sampled from the field and established in the lab,Fall_2016_D10_62,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T22:59:00Z,1,Fall_2016_D10_62,SRP316581,Multiple entire females
SRR14476802,WGS,302,5075799466,PRJNA725506,SAMN19067426,Invertebrate,2118924410,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX10825035,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_134,Clonal lineage sampled from the field and established in the lab,April_2017_D8_134,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:02:00Z,1,April_2017_D8_134,SRP316581,Multiple entire females
SRR14476803,WGS,302,7355159264,PRJNA725506,SAMN19067579,Invertebrate,3435216990,UNIVERSITY OF VIRGINIA,2016-10,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10825022,United Kingdom,Europe,"United Kingdom: Dorset\, Higher Hyde Heath Nature Reserves\, D10 pond",HiSeq X Five,Fall_2016_D10_57,Clonal lineage sampled from the field and established in the lab,Fall_2016_D10_57,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:10:00Z,1,Fall_2016_D10_57,SRP316581,Multiple entire females
SRR14476804,WGS,302,10487478802,PRJNA725506,SAMN19067541,Invertebrate,4609235718,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX10825034,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_36,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_36,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:16:00Z,1,April_2017_DBunk_36,SRP316581,Multiple entire females
SRR14476805,WGS,302,5815718492,PRJNA725506,SAMN19067578,Invertebrate,2698618882,UNIVERSITY OF VIRGINIA,2016-10,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10825026,United Kingdom,Europe,"United Kingdom: Dorset\, Higher Hyde Heath Nature Reserves\, D10 pond",HiSeq X Five,Fall_2016_D10_50,Clonal lineage sampled from the field and established in the lab,Fall_2016_D10_50,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:04:00Z,1,Fall_2016_D10_50,SRP316581,Multiple entire females
SRR14476806,WGS,302,7851383014,PRJNA725506,SAMN19067539,Invertebrate,3428174756,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX10825033,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_302,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_302,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:08:00Z,1,April_2017_DBunk_302,SRP316581,Multiple entire females
SRR14476807,WGS,302,8524272536,PRJNA725506,SAMN19067538,Invertebrate,3711977381,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX10825032,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_3,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_3,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:12:00Z,1,April_2017_DBunk_3,SRP316581,Multiple entire females
SRR14476808,WGS,302,6804867246,PRJNA725506,SAMN19067535,Invertebrate,2971053478,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10825031,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_27,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_27,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:07:00Z,1,April_2017_DBunk_27,SRP316581,Multiple entire females
SRR14476809,WGS,302,8308923584,PRJNA725506,SAMN19067533,Invertebrate,3612383807,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX10825030,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_266,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_266,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:05:00Z,1,April_2017_DBunk_266,SRP316581,Multiple entire females
SRR14476810,WGS,302,5005513194,PRJNA725506,SAMN19067532,Invertebrate,2179454279,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10825029,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_263,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_263,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:03:00Z,1,April_2017_DBunk_263,SRP316581,Multiple entire females
SRR14476811,WGS,302,7662220180,PRJNA725506,SAMN19067530,Invertebrate,3345329133,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10824996,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_254,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_254,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:09:00Z,1,April_2017_DBunk_254,SRP316581,Multiple entire females
SRR14476812,WGS,302,5450871084,PRJNA725506,SAMN19067576,Invertebrate,2574071776,UNIVERSITY OF VIRGINIA,2016-10,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10825023,United Kingdom,Europe,"United Kingdom: Dorset\, Higher Hyde Heath Nature Reserves\, D10 pond",HiSeq X Five,Fall_2016_D10_46,Clonal lineage sampled from the field and established in the lab,Fall_2016_D10_46,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:06:00Z,1,Fall_2016_D10_46,SRP316581,Multiple entire females
SRR14476813,WGS,302,10603044538,PRJNA725506,SAMN19067574,Invertebrate,4592237302,UNIVERSITY OF VIRGINIA,2016-10,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10825021,United Kingdom,Europe,"United Kingdom: Dorset\, Higher Hyde Heath Nature Reserves\, D10 pond",HiSeq X Five,Fall_2016_D10_41,Clonal lineage sampled from the field and established in the lab,Fall_2016_D10_41,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:17:00Z,1,Fall_2016_D10_41,SRP316581,Multiple entire females
SRR14476814,WGS,302,5015001128,PRJNA725506,SAMN19067610,Invertebrate,2173155765,UNIVERSITY OF VIRGINIA,2017-05,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX10825020,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_632,Clonal lineage sampled from the field and established in the lab,May_2017_D8_632,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:04:00Z,1,May_2017_D8_632,SRP316581,Multiple entire females
SRR14476815,WGS,302,5849283376,PRJNA725506,SAMN19067608,Invertebrate,2537008766,UNIVERSITY OF VIRGINIA,2017-05,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX10825019,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_548,Clonal lineage sampled from the field and established in the lab,May_2017_D8_548,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:02:00Z,1,May_2017_D8_548,SRP316581,Multiple entire females
SRR14476816,WGS,302,5292748112,PRJNA725506,SAMN19067605,Invertebrate,2303100071,UNIVERSITY OF VIRGINIA,2017-05,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX10825018,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_539,Clonal lineage sampled from the field and established in the lab,May_2017_D8_539,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:05:00Z,1,May_2017_D8_539,SRP316581,Multiple entire females
SRR14476817,WGS,302,3594094752,PRJNA725506,SAMN19067603,Invertebrate,1567752672,UNIVERSITY OF VIRGINIA,2017-05,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX10825017,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_532,Clonal lineage sampled from the field and established in the lab,May_2017_D8_532,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:02:00Z,1,May_2017_D8_532,SRP316581,Multiple entire females
SRR14476818,WGS,302,3205529472,PRJNA725506,SAMN19067602,Invertebrate,1414394954,UNIVERSITY OF VIRGINIA,2017-05,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10825016,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_521,Clonal lineage sampled from the field and established in the lab,May_2017_D8_521,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:03:00Z,1,May_2017_D8_521,SRP316581,Multiple entire females
SRR14476819,WGS,302,3365785772,PRJNA725506,SAMN19067601,Invertebrate,1470538572,UNIVERSITY OF VIRGINIA,2017-05,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10825015,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_520,Clonal lineage sampled from the field and established in the lab,May_2017_D8_520,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:03:00Z,1,May_2017_D8_520,SRP316581,Multiple entire females
SRR14476820,WGS,302,7591802538,PRJNA725506,SAMN19067600,Invertebrate,3287697807,UNIVERSITY OF VIRGINIA,2017-05,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10825014,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_515,Clonal lineage sampled from the field and established in the lab,May_2017_D8_515,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:15:00Z,1,May_2017_D8_515,SRP316581,Multiple entire females
SRR14476821,WGS,302,4512560104,PRJNA725506,SAMN19067423,Invertebrate,1895361295,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10825013,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_131,Clonal lineage sampled from the field and established in the lab,April_2017_D8_131,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:04:00Z,1,April_2017_D8_131,SRP316581,Multiple entire females
SRR14476822,WGS,302,3131342568,PRJNA725506,SAMN19067542,Invertebrate,1371680229,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX10825012,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_38,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_38,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:04:00Z,1,April_2017_DBunk_38,SRP316581,Multiple entire females
SRR14476823,WGS,302,3544185930,PRJNA725506,SAMN19067540,Invertebrate,1548930769,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX10825011,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_314,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_314,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:06:00Z,1,April_2017_DBunk_314,SRP316581,Multiple entire females
SRR14476824,WGS,302,5657280232,PRJNA725506,SAMN19067537,Invertebrate,2449787657,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10825010,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_297,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_297,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:11:00Z,1,April_2017_DBunk_297,SRP316581,Multiple entire females
SRR14476825,WGS,302,5552734778,PRJNA725506,SAMN19067534,Invertebrate,2416341117,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX10825009,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_268,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_268,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:07:00Z,1,April_2017_DBunk_268,SRP316581,Multiple entire females
SRR14476826,WGS,302,5008085026,PRJNA725506,SAMN19067529,Invertebrate,2191855262,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX10825008,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_253,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_253,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:09:00Z,1,April_2017_DBunk_253,SRP316581,Multiple entire females
SRR14476827,WGS,302,558748018,PRJNA725506,SAMN19067523,Invertebrate,245750017,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX10825007,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_23,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_23,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:02:00Z,1,April_2017_DBunk_23,SRP316581,Multiple entire females
SRR14476828,WGS,302,8791875642,PRJNA725506,SAMN19067429,Invertebrate,3862888682,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10825006,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_137,Clonal lineage sampled from the field and established in the lab,April_2017_D8_137,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:15:00Z,1,April_2017_D8_137,SRP316581,Multiple entire females
SRR14476829,WGS,302,9261826902,PRJNA725506,SAMN19067606,Invertebrate,4056098754,UNIVERSITY OF VIRGINIA,2017-05,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX10825005,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_542,Clonal lineage sampled from the field and established in the lab,May_2017_D8_542,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:15:00Z,1,May_2017_D8_542,SRP316581,Multiple entire females
SRR14476830,WGS,302,11970510806,PRJNA725506,SAMN19067549,Invertebrate,5245444367,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX10824978,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_65,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_65,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:23:00Z,1,April_2017_DBunk_65,SRP316581,Multiple entire females
SRR14476831,WGS,302,10313657870,PRJNA725506,SAMN19067432,Invertebrate,4508843299,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX10825004,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_143,Clonal lineage sampled from the field and established in the lab,April_2017_D8_143,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:16:00Z,1,April_2017_D8_143,SRP316581,Multiple entire females
SRR14476832,WGS,302,6730620244,PRJNA725506,SAMN19067607,Invertebrate,2945427496,UNIVERSITY OF VIRGINIA,2017-05,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX10825003,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_544,Clonal lineage sampled from the field and established in the lab,May_2017_D8_544,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:16:00Z,1,May_2017_D8_544,SRP316581,Multiple entire females
SRR14476833,WGS,302,7958753376,PRJNA725506,SAMN19067604,Invertebrate,3468784724,UNIVERSITY OF VIRGINIA,2017-05,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX10825002,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_538,Clonal lineage sampled from the field and established in the lab,May_2017_D8_538,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:15:00Z,1,May_2017_D8_538,SRP316581,Multiple entire females
SRR14476834,WGS,302,7209558118,PRJNA725506,SAMN19067444,Invertebrate,3018105086,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10825001,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_191,Clonal lineage sampled from the field and established in the lab,April_2017_D8_191,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:13:00Z,1,April_2017_D8_191,SRP316581,Multiple entire females
SRR14476835,WGS,302,8837860880,PRJNA725506,SAMN19067599,Invertebrate,3867560384,UNIVERSITY OF VIRGINIA,2017-05,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10824999,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,May_2017_D8_503,Clonal lineage sampled from the field and established in the lab,May_2017_D8_503,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:28:00Z,1,May_2017_D8_503,SRP316581,Multiple entire females
SRR14476836,WGS,302,6829278208,PRJNA725506,SAMN19067563,Invertebrate,2981643905,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX10824997,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DMud pond",HiSeq X Five,April_2017_DMud_78,Clonal lineage sampled from the field and established in the lab,April_2017_DMud_78,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:17:00Z,1,April_2017_DMud_78,SRP316581,Multiple entire females
SRR14476837,WGS,302,6757519686,PRJNA725506,SAMN19067553,Invertebrate,2963840654,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX10824987,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_9,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_9,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:22:00Z,1,April_2017_DBunk_9,SRP316581,Multiple entire females
SRR14476838,WGS,302,9557333902,PRJNA725506,SAMN19067528,Invertebrate,4201697716,UNIVERSITY OF VIRGINIA,2017-04,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX10824995,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_248,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_248,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:36:00Z,1,April_2017_DBunk_248,SRP316581,Multiple entire females
SRR14476839,WGS,302,9626361740,PRJNA725506,SAMN19067527,Invertebrate,4222679571,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10824994,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_237,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_237,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:23:00Z,1,April_2017_DBunk_237,SRP316581,Multiple entire females
SRR14476840,WGS,302,6576847884,PRJNA725506,SAMN19067526,Invertebrate,2872492600,UNIVERSITY OF VIRGINIA,2017-04,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX10824993,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",HiSeq X Five,April_2017_DBunk_233,Clonal lineage sampled from the field and established in the lab,April_2017_DBunk_233,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:14:00Z,1,April_2017_DBunk_233,SRP316581,Multiple entire females
SRR14476841,WGS,302,6179597084,PRJNA725506,SAMN19067425,Invertebrate,2621973491,UNIVERSITY OF VIRGINIA,2017-04,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10824992,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",HiSeq X Five,April_2017_D8_133,Clonal lineage sampled from the field and established in the lab,April_2017_D8_133,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T23:14:00Z,1,April_2017_D8_133,SRP316581,Multiple entire females
